fcvrp_P-n70-k10_7_10_3.txt,742,742,0,13,744,0.269541779,18
fcvrp_P-n70-k10_7_6_2.txt,371,371,0,6,376,1.347708895,9
fcvrp_P-n70-k10_7_7_1.txt,470,470,0,8,477,1.489361702,4
fcvrp_P-n70-k10_7_9_4.txt,664,664,0,13,674,1.506024096,15
fcvrp_P-n76-k4_23_2_2.txt,260,260,0,7,278,6.923076923,6
fcvrp_P-n76-k4_23_3_1.txt,353,353,0,17,372,5.382436261,11
fcvrp_P-n76-k4_23_3_4.txt,436,436,0,18,449,2.981651376,17
fcvrp_P-n76-k4_23_4_3.txt,552,552,0,29,563,1.992753623,30
fcvrp_P-n76-k4_38_3_1.txt,401,403,0.498753117,27,411,2.493765586,17
fcvrp_P-n76-k4_38_3_2.txt,365,366,0.273972603,30,380,4.109589041,12
fcvrp_P-n76-k4_38_4_3.txt,601,601,0,42,611,1.663893511,29
fcvrp_P-n76-k4_38_4_4.txt,505,505,0,27,511,1.188118812,24
fcvrp_P-n76-k4_8_2_2.txt,195,195,0,5,206,5.641025641,5
fcvrp_P-n76-k4_8_3_1.txt,334,337,0.898203593,21,357,6.886227545,12
fcvrp_P-n76-k4_8_3_4.txt,404,404,0,16,421,4.207920792,13
fcvrp_P-n76-k4_8_4_3.txt,491,491,0,46,503,2.443991853,25
fcvrp_P-n76-k5_23_3_1.txt,360,360,0,19,375,4.166666667,9
fcvrp_P-n76-k5_23_3_2.txt,282,283,0.354609929,8,290,2.836879433,9
fcvrp_P-n76-k5_23_4_4.txt,466,466,0,18,477,2.360515021,19
fcvrp_P-n76-k5_23_5_3.txt,579,579,0,34,587,1.381692573,29
fcvrp_P-n76-k5_38_3_2.txt,374,375,0.267379679,25,403,7.754010695,10
fcvrp_P-n76-k5_38_4_1.txt,438,439,0.228310502,29,441,0.684931507,17
fcvrp_P-n76-k5_38_5_3.txt,627,627,0,23,650,3.668261563,26
fcvrp_P-n76-k5_38_5_4.txt,528,528,0,24,539,2.083333333,24
fcvrp_P-n76-k5_8_2_2.txt,196,196,0,4,203,3.571428571,5
fcvrp_P-n76-k5_8_3_1.txt,347,349,0.576368876,18,366,5.475504323,11
fcvrp_P-n76-k5_8_4_4.txt,424,426,0.471698113,11,442,4.245283019,14
fcvrp_P-n76-k5_8_5_3.txt,517,518,0.193423598,31,533,3.094777563,25
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
